"Raucous Carnival",DSK
"Niv-Mizzet, Visionary",FDN
"Toph, the First Metalbender",TLA
"Mountain",ECL
"Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",FIN
"Ygra, Eater of All",PBLB
"Vein Ripper",MKM
"Spectacular Pileup",DFT
"Quilled Greatwurm",FDN
"Ghitu Lavarunner",FDN
"Magnifying Glass",MKM
"Fire Nation Attacks",TLA
"Godless Shrine",EOE
"The Ancient One",PLCI
"Artist's Talent",BLB
"Virtue of Persistence // Locthwain Scorn",PWOE
"Xande, Dark Mage",FIN
"Silk, Web Weaver",PSPM
"Mister Negative",SPM
"Hakoda, Selfless Commander",PTLA
"Caparocti Sunborn",LCI
"Loot, the Pathfinder",PDFT
"Kickoff Celebrations",DFT
"Crude Abattoir // Unsavory Kitchen",YDSK
"Xho Cai, Flickering Talon",YTDM
"Dawn's Truce",PBLB
"Esoteric Duplicator",BIG
"Cheeky House-Mouse // Squeak By",WOE
"Outrageous Robbery",PMKM
"Radiant Lotus",DFT
"Tomb Trawler",OTJ
"Faunsbane Troll",WOE
"Interdimensional Web Watch",OM1
"Space-Time Anomaly",EOE
"Swiftwater Cliffs",BLB
"Swamp",WOE
"Nezumi Linkbreaker",OTJ
"Maelstrom of the Spirit Dragon",PTDM
"Calamitous Tide",BLB
"Diligent Zookeeper",TLA
"Mountain",FDN
"Lush Oasis",OTJ
"Tyvar, the Pummeler",DSK
"Koma, World-Eater",FDN
"Rite of the Dragoncaller",FDN
"Origin of Spider-Man",OM1
"Crow of Dark Tidings",FDN
"Stillness in Motion",PTDM
"Island",LCI
"Firebending Student",PTLA
"Tribute to Hunger",FDN
"Macabre Reconstruction",MKM
"Earthen Ally",TLA
"Devout Decree",FDN
"Razor Demon",YDSK
"Possession Engine",DFT
"Housemeld",YDSK
"Eirdu, Carrier of Dawn // Isilu, Carrier of Twilight",ECL
"Disruptor of Currents",ECL
"Sanguine Indulgence",FDN
"Captain Storm, Cosmium Raider",LCI
"Snow Villiers",FIN
"Carnage, Crimson Chaos",PSPM
"Pirate Hat",LCI
"Grub, Storied Matriarch // Grub, Notorious Auntie",PECL
"Shiko, Paragon of the Way",PTDM
"Reenact the Crime",PMKM
"Hermitic Nautilus",LCI
"Awaken the Honored Dead",TDM
"Hurl into History",LCI
"Biogenic Upgrade",FDN
"Dream Harvest",PECL
"Edgar, King of Figaro",PFIN
"Yathan Roadwatcher",TDM
"The Irencrag",WOE
"Waltz of Rage",PDSK
"Quag Feast",PDFT
"Waterspout Warden",BLB
"Unswerving Sloth",DFT
"Mourner's Surprise",OTJ
"Tender Wildguide",BLB
"Asinine Antics",WOE
"Entropic Battlecruiser",PEOE
"Broodheart Engine",DFT
"Dinotomaton",LCI
"Broken Wings",FDN
"Swine Rebellion",YWOE
"Hardlight Containment",PEOE
"Friendly Teddy",DSK
"Demonic Junker",DFT
"Axebane Ferox",MKM
"Hog-Monkey",TLA
"Singularity Rupture",EOE
"Undead Sprinter",PDSK
"Cosmic Spider-Man",SPM
"Izoni, Center of the Web",PMKM
"Enter the Enigma",DSK
"Exit Specialist",MKM
"Overgrown Zealot",DSK
"Scorching Shot",OTJ
"Tempest Hart // Scan the Clouds",WOE
"Bleachbone Verge",PDFT
"Crash Through",FDN
"Meltstrider's Gear",EOE
"Hop to It",BLB
"Krenko, Baron of Tin Street",MKM
"Urban Retreat",PSPM
"Stoic Sphinx",POTJ
"Island",ECL
"Umbral Collar Zealot",EOE
"Bitterbloom Bearer",ECL
"Stomping Ground",EOE
"Zenos yae Galvus // Shinryu, Transcendent Rival",FIN
"Memory Guardian",DFT
"Xu-Ifit, Osteoharmonist",EOE
"Kellan, Inquisitive Prodigy // Tail the Suspect",MKM
"Sword of Wealth and Power",PBIG
"Y'shtola Rhul",FIN
"Gwen Stacy // Ghost-Spider",PSPM
"Burning Sun Cavalry",LCI
"Space-Time Anomaly",PEOE
"Kaito, Cunning Infiltrator",FDN
"The Legend of Kyoshi // Avatar Kyoshi",TLA
"Shadowy Backstreet",MKM
"Fierce Empath",FDN
"The Rise of Sozin // Fire Lord Sozin",TLA
"Mountain",BLB
"Superior Spider-Man",SPM
"Restricted Office // Lecture Hall",DSK
"Sunspine Lynx",BLB
"Fear of Missing Out",PDSK
"Kyoshi Battle Fan",TLA
"Wretched Doll",DFT
"Springleaf Drum",ECL
"Noctis, Prince of Lucis",PFIN
"Funeral Room // Awakening Hall",PDSK
"Aang, at the Crossroads // Aang, Destined Savior",PTLA
"Waterbending Scroll",TLA
"Wastes",FIN
"Arid Archway",OTJ
"Lost in the Maze",MKM
"Glarb, Calamity's Augur",BLB
"Peculiar Lighthouse",DSK
"Celestial Reunion",ECL
"Annie Flash, the Veteran",OTJ
"Coalstoke Gearhulk",PDFT
"Flash Thompson, Spider-Fan",OM1
"Twinmaw Stormbrood // Charring Bite",TDM
"Spider-Man India",OM1
"Season of Loss",BLB
"Raubahn, Bull of Ala Mhigo",FIN
"Bestow Greatness",DFT
"Ghired, Mirror of the Wilds",POTJ
"Starport Security",EOE
"Matoya, Archon Elder",PFIN
"Gravkill",EOE
"Spider-Girl, Legacy Hero",SPM
"Woodland Investigation",YMKM
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",FIN
"Lost Jitte",BIG
"An Offer You Can't Refuse",FDN
"Torpor Orb",PBIG
"Teval, Arbiter of Virtue",PTDM
"Stock Up",DFT
"Mountain",TLA
"Enduring Innocence",PDSK
"Divine Resilience",FDN
"Tenth District Hero",MKM
"Mountain",FIN
"Axebane Ferox",MKM
"Quicksand Whirlpool",LCI
"The Clone Saga",OM1
"Palani's Hatcher",PLCI
"Collective Inferno",ECL
"Elegy Acolyte",PEOE
"Final Showdown",POTJ
"Masterpiece Vault",YDFT
"Count on Luck",DFT
"Runaway Boulder",LCI
"Katara, Water Tribe's Hope",PTLA
"Sothera, the Supervoid",EOE
"Season of Gathering",BLB
"Krenko's Buzzcrusher",PMKM
"Consumed by Greed",BLB
"Uncharted Voyage",FDN
"Bloodthirsty Conqueror",FDN
"Case of the Lost Witness",YMKM
"Hulking Raptor",PLCI
"Feisty Spikeling",ECL
"Fearless Swashbuckler",PDFT
"Kraven the Hunter",SPM
"Bringer of the Last Gift",PLCI
"Echo of Dusk",LCI
"Virtue of Loyalty // Ardenvale Fealty",WOE
"Devastating Onslaught",EOE
"Morningtide's Light",ECL
"Redshift, Rocketeer Chief",DFT
"Soul-Guide Lantern",WOE
"Insatiable Skittermaw",EOE
"Dreamdew Entrancer",BLB
"Rust Harvester",EOE
"Explosive Getaway",DFT
"Mudbutton Cursetosser",ECL
"High Fae Negotiator",WOE
"The Lion-Turtle",TLA
"Tranquil Cove",FDN
"Rise of the Dark Realms",FDN
"Gastal Thrillroller",DFT
"Stingerback Terror",POTJ
"Aurelia, the Law Above",MKM
"Deadly Complication",MKM
"Ruinous Rampage",EOE
"Jecht, Reluctant Guardian // Braska's Final Aeon",FIN
"Wisecrack",OM1
"Brambleback Brute",ECL
"Plains",OTJ
"Pests of Honor",WOE
"Zul Ashur, Lich Lord",FDN
"Novice Inspector",MKM
"Nowhere to Run",DSK
"Assemble the Players",MKM
"Hide in Plain Sight",MKM
"Sidequest: Hunt the Mark // Yiazmat, Ultimate Mark",FIN
"Alania, Divergent Storm",BLB
"Dune Drifter",DFT
"Sokka, Bold Boomeranger",TLA
"Crusader of Odric",FDN
"Maalfeld Twins",FDN
"Oko, the Ringleader",POTJ
"Aang's Iceberg",TLA
"Summon: Titan",PFIN
"Fire Elemental",FDN
"Sandbender Scavengers",PTLA
"Floodfarm Verge",PDSK
"Archenemy's Charm",PEOE
"Terror Tide",PLCI
"District Mascot",PDFT
"Riling Dawnbreaker // Signaling Roar",TDM
"Plains",DFT
"Alquist Proft, Master Sleuth",MKM
"Beluna Grandsquall // Seek Thrills",PWOE
"Marang River Regent // Coil and Catch",PTDM
"Wingblade Disciple",TDM
"Zhao, the Moon Slayer",TLA
"Beastie Beatdown",DSK
"Relive the Past",PMKM
"Head of the Homestead",BLB
"Tinybones Joins Up",OTJ
"Elvish Refueler",DFT
"Slick Sequence",OTJ
"Clive, Ifrit's Dominant // Ifrit, Warden of Inferno",FIN
"Poetic Ingenuity",LCI
"Lunar Convocation",PBLB
"Getaway Glamer",OTJ
"Intimidation Tactics",DFT
"Night Market",DFT
"Abyssal Harvester",FDN
"Multiversal Passage",SPM
"Swamp",DFT
"Songcrafter Mage",PTDM
"Grievous Wound",DSK
"Alpharael, Stonechosen",PEOE
"Aurelia, the Law Above",MKM
"Strongbox Raider",FDN
"Offer Immortality",FDN
"Depressurize",EOE
"Long River's Pull",BLB
"Tomik, Wielder of Law",MKM
"Web Up",SPM
"Preposterous Proportions",FDN
"Akawalli, the Seething Tower",LCI
"Ardyn, the Usurper",PFIN
"Regal Imperiosaur",DFT
"Rocket-Powered Goblin Glider",OM1
"Omniscience",FDN
"Spider-Ham, Peter Porker",SPM
"Niv-Mizzet, Guildpact",PMKM
"The Wind Crystal",PFIN
"Raubahn, Bull of Ala Mhigo",FIN
"Forest",DFT
"Relive the Past",PMKM
"Treasure Map // Treasure Cove",LCI
"Strangled Cemetery",DSK
"Temur Tawnyback",TDM
"Lost Days",TLA
"Anim Pakal, Thousandth Moon",PLCI
"Eirdu, Carrier of Dawn // Isilu, Carrier of Twilight",ECL
"Spinneret and Spiderling",SPM
"The Walls of Ba Sing Se",TLA
"Coordinated Maneuver",TDM
"Clandestine Meddler",MKM
"Unstable Glyphbridge // Sandswirl Wanderglyph",LCI
"Shellfish Scholar",YBLB
"Eriette of the Charmed Apple",PWOE
"Ultima, Origin of Oblivion",FIN
"Knife",MKM
"Territory Forge",BIG
"Stormscale Scion",PTDM
"Greenbelt Radical",MKM
"Bloodghast",PDFT
"Alesha, Who Laughs at Fate",PFDN
"Infinite Guideline Station",PEOE
"Kaito, Cunning Infiltrator",FDN
"Glarb, Calamity's Augur",BLB
"Incinerator of the Guilty",PMKM
"Meltstrider's Resolve",EOE
"The End",WOE
"Mobile Homestead",OTJ
"The Earth King",TLA
"Terror of the Peaks",OTJ
"Osteomancer Adept",BLB
"Temple Garden // Temple Garden",ECL
"Doorkeeper Thrull",PMKM
"Syr Ginger, the Meal Ender",WOE
"Aquatic Alchemist // Bubble Up",WOE
"Cid, Timeless Artificer",FIN
"Grabby Giant // That's Mine",WOE
"Nurturing Bristleback",LCI
"Spectacular Spider-Man",OM1
"Sporogenic Infection",DSK
"Deepchannel Duelist",ECL
"Shady Informant",MKM
"Sunset Saboteur",EOE
"Flamehold Grappler",TDM
"Cryptcaller Chariot",DFT
"Dauntless Scrapbot",EOE
"Dauntless Veteran",FDN
"Mountain",DSK
"Valley Mightcaller",BLB
"Promising Vein",LCI
"Come Back Wrong",DSK
"Vampire Soulcaller",FDN
"Legion Extruder",BIG
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",FIN
"Vengeful Townsfolk",OTJ
"Random Encounter",FIN
"Pinnacle Starcage",PEOE
"Emet-Selch, Unsundered // Hades, Sorcerer of Eld",PFIN
"Reenact the Crime",MKM
"Soul Immolation",ECL
"Valley Questcaller",BLB
"Restless Ridgeline",LCI
"Clachan Festival",ECL
"Haliya, Guided by Light",EOE
"Steam Vents",PECL
"The Goose Mother",WOE
"The Water Crystal",FIN
"Plains",ECL
"Electro's Bolt",SPM
"Pacifism",FDN
"Wandering Musicians",TLA
"Kaito, Bane of Nightmares",DSK
"Clandestine Meddler",MKM
"Raven of Fell Omens",OTJ
"Zimone, All-Questioning",PDSK
"Ezekiel Sims, Spider-Totem",OM1
"Camellia, the Seedmiser",PBLB
"Corsair Captain",FDN
"Koh, the Face Stealer",TLA
"Ringing Strike Mastery",TDM
"Bristlebane Battler",ECL
"Hymn of the Faller",EOE
"Pyrewood Gearhulk",DFT
"Anthem of Champions",PFDN
"Expedition Map",FDN
"Funeral Room // Awakening Hall",PDSK
"Planetarium of Wan Shi Tong",TLA
"Oltec Cloud Guard",LCI
"Rooftop Percher",ECL
"Kykar, Zephyr Awakener",PFDN
"Stolen Uniform",FIN
"Flopsie, Bumi's Buddy",TLA
"Skystinger",EOE
"Shadow of the Goblin",PSPM
"Pain for All",PEOE
"Cosmic Spider-Man",SPM
"Food Fight",WOE
"Enduring Vitality",DSK
"Herald of Eternal Dawn",FDN
"Jill, Shiva's Dominant // Shiva, Warden of Ice",FIN
"Adept Watershaper",ECL
"Secret Identity",OM1
"Mu Yanling, Wind Rider",DFT
"Scrapshooter",PBLB
"Lich-Knights' Conquest",WOE
"Erratic Apparition",DSK
"Mountain",FDN
"Fated Firepower",TLA
"Thrashing Brontodon",LCI
"Eclipsed Merrow",ECL
"Prompto Argentum",FIN
"Rodeo Pyromancers",OTJ
"Kiora, the Rising Tide",PFDN
"Dragonologist",TDM
"Worldsoul's Rage",MKM
"Mouse Trapper",BLB
"Triple Triad",FIN
"Annie Joins Up",POTJ
"Doctor Octopus, Master Planner",PSPM
"Threefold Thunderhulk",LCI
"Enduring Tenacity",DSK
"Billowing Shriekmass",FDN
"Bloodthirsty Conqueror",FDN
"Daring Thunder-Thief",OTJ
"Jill, Shiva's Dominant // Shiva, Warden of Ice",FIN
"Cryptcaller Chariot",DFT
"Torgal, A Fine Hound",FIN
"Gadwick's First Duel",WOE
"Vampire Spawn",FDN
"Moonshaker Cavalry",PWOE
"Bake into a Pie",FDN
"Trystan, Callous Cultivator // Trystan, Penitent Culler",ECL
"Undead Sprinter",PDSK
"Beatrix, Loyal General",FIN
"Kain, Traitorous Dragoon",FIN
"Unholy Annex // Ritual Chamber",PDSK
"Redcap Gutter-Dweller",PWOE
"Bumi, King of Three Trials",TLA
"Transit Mage",DFT
"Roar of Endless Song",TDM
"Persistent Marshstalker",BLB
"Adventuring Gear",FDN
"Sage of the Skies",PTDM
"Sleuth Instructor",YMKM
"Bristling Backwoods",OTJ
"Island",WOE
"Excalibur II",FIN
"Aurelia's Vindicator",MKM
"Wispdrinker Vampire",MKM
"Herald's Reveille",YLCI
"Sacred Foundry",PEOE
"Inspiration from Beyond",FDN
"Coruscation Mage",BLB
"Illicit Masquerade",MKM
"Yuna, Hope of Spira",FIN
"Pit of Offerings",LCI
"Gwen Stacy // Ghost-Spider",SPM
"Wildfire Howl",BLB
"Loot, Exuberant Explorer",PFDN
"Valgavoth's Lair",DSK
"Sulfur Falls",YEOE
"Llanowar Elves",FDN
"Champion of Dusan",TDM
"Aatchik, Emerald Radian",DFT
"Ruthless Negotiation",BLB
"Momo, Friendly Flier",PTLA
"Think Twice",FDN
"Aquatic Subtlety",YECL
"Sab-Sunen, Luxa Embodied",DFT
"Desert's Due",OTJ
"Mountain",SPM
"Spider-Sense",OM1
"Chittering Skullspeaker",YBLB
"Doran, Besieged by Time",ECL
"Bristlebane Battler",PECL
"Voracious Vermin",WOE
"Chimil, the Inner Sun",PLCI
"Mutable Explorer",PECL
"Swampsnare Trap",TLA
"Doran, Besieged by Time",ECL
"Stasis Snare",FDN
"Obeka, Splitter of Seconds",OTJ
"Gilt-Leaf's Embrace",ECL
"Assemble the Players",PMKM
"Gogo, Master of Mimicry",FIN
"Archive Dragon",WOE
"Darkstar Augur",BLB
"Gearseeker Serpent",DFT
"Overlord of the Boilerbilges",DSK
"A Realm Reborn",FIN
"Canyon Crab",OTJ
"Zurgo's Vanguard",TDM
"Cheering Crowd",SPM
"Dragonhawk, Fate's Tempest",PBLB
"Ketramose, the New Dawn",DFT
"Ambush Wolf",FDN
"Avenger of the Fallen",PTDM
"Virtue of Strength // Garenbrig Growth",PWOE
"Valley Questcaller",PBLB
"Boneyard Desecrator",OTJ
"Glen Elendra Guardian",ECL
"Dazzling Theater // Prop Room",DSK
"Akul the Unrepentant",POTJ
"Zurgo, Thunder's Decree",TDM
"Ba Sing Se",TLA
"Belligerent of the Ball",WOE
"Genesis Wave",FDN
"June, Bounty Hunter",TLA
"Essence Channeler",BLB
"Hermitic Herbalist",TLA
"Chandra, Flameshaper",FDN
"Prompto Argentum",FIN
"Island",FDN
"Narset's Rebuke",TDM
"Lathril, Blade of the Elves",FDN
"Stomping Ground",PEOE
"North Pole Patrol",TLA
"Unexpected Request",FIN
"Oscorp Research Team",OM1
"Scrapshooter",PBLB
"City Pigeon",SPM
"Temur Battlecrier",PTDM
"Guardian Sunmare",DFT
"Gumdrop Poisoner // Tempt with Treats",WOE
"Zack Fair",FIN
"Master's Guide-Mural // Master's Manufactory",LCI
"Krenko's Buzzcrusher",PMKM
"Case of the Ransacked Lab",MKM
"Summon: Bahamut",PFIN
"Maha, Its Feathers Night",PBLB
"Formation Breaker",TDM
"Kinscaer Sentry",ECL
"Ultimate Green Goblin",SPM
"Dragoon's Lance",FIN
"Count on Luck",PDFT
"Tyrox, Saurid Tyrant",DFT
"Harvestrite Host",BLB
"The Wandering Rescuer",PDSK
"Firebending Student",TLA
"Sword of Wealth and Power",BIG
"Rip, Spawn Hunter",PDSK
"Kellan, the Fae-Blooded // Birthright Boon",WOE
"Zuko, Conflicted",TLA
"Axebane Ferox",PMKM
"Cathartic Operation",YOTJ
"Thwip!",SPM
"All-Out Assault",TDM
"Doppelgang",PMKM
"Ashling's Command",ECL
"Joshua, Phoenix's Dominant // Phoenix, Warden of Fire",FIN
"Celestial Reunion",PECL
"Aang, Swift Savior // Aang and La, Ocean's Fury",TLA
"Broodguard Elite",EOE
"Agatha of the Vile Cauldron",WOE
"Electro, Assaulting Battery",OM1
"Catharsis",ECL
"Silent Hallcreeper",DSK
"Lion Heart",FIN
"Living Brain, Mechanical Marvel",OM1
"The Witch's Vanity",WOE
"Kain, Traitorous Dragoon",FIN
"Cloudspire Coordinator",DFT
"Psychic Whorl",BLB
"Lumbering Worldwagon",PDFT
"Spider-Man 2099",OM1
"Memory Vessel",BIG
"Vito, Fanatic of Aclazotz",PLCI
"Will, Scion of Peace",PWOE
"Pyrewood Gearhulk",DFT
"Remnant Elemental",EOE
"Archangel of Tithes",OTJ
"Lavaleaper",PECL
"Champion of the Clachan",ECL
"Trystan, Callous Cultivator // Trystan, Penitent Culler",ECL
"Island",TDM
"Bloodghast",DFT
"Rot-Curse Rakshasa",TDM
"The Mechanist, Aerial Artisan",TLA
"Bat Colony",LCI
"Blazing Bomb",FIN
"Vannifar, Evolved Enigma",MKM
"Darkness Descends",ECL
"Shadow Urchin",ECL
"Miles Morales // Ultimate Spider-Man",PSPM
"Memorial Vault",EOE
"Crawling Barrens",FDN
"Narset, Jeskai Waymaster",TDM
"Craterous Stomp",YECL
"Portent of Calamity",PBLB
"Superior Spider-Man",SPM
"Combustion Man",TLA
"Bedhead Beastie",DSK
"Moonshadow",ECL
"Voyage Home",DFT
"Tunnel Surveyor",DSK
"Dust Animus",POTJ
"Gilgamesh, Master-at-Arms",FIN
"Temur Battlecrier",TDM
"Kraven the Hunter",OM1
"Flaring Cinder",ECL
"Innkeeper's Talent",PBLB
"Dauntless Dismantler",LCI
"Three Tree Scribe",BLB
"Killer's Mask",DSK
"Savage Ventmaw",FDN
"The Final Days",FIN
"Fang, Fearless l'Cie // Ragnarok, Divine Deliverance",FIN
"Twists and Turns // Mycoid Maze",LCI
"Coiling Rebirth",BLB
"Foggy Bottom Swamp",TLA
"Badgermole",TLA
"Wild Pack Squad",SPM
"Shrouded Shepherd // Cleave Shadows",WOE
"Aclazotz, Deepest Betrayal // Temple of the Dead",LCI
"Swamp",OTJ
"Sidequest: Card Collection // Magicked Card",FIN
"Cloudsculpt Technician",EOE
"Fugitive Codebreaker",MKM
"Cantor of the Refrain",YEOE
"Mox Jasper",PTDM
"Undercity Eliminator",MKM
"Assimilation Aegis",OTJ
"Bloodletter of Aclazotz",LCI
"Routeway Moose",YDFT
"Stockpiling Celebrant",WOE
"Shadow of the Goblin",SPM
"Split Up",DSK
"Herald of Eternal Dawn",FDN
"Pileated Provisioner",BLB
"High Marshal Arguel",YLCI
"Oko, Lorwyn Liege // Oko, Shadowmoor Scion",ECL
"Steady Tortoise // Harried Dash",YWOE
"Gastal Thrillseeker",DFT
"Effie, Fast Learner",YDSK
"Cruel Somnophage // Can't Wake Up",WOE
"Slumbering Walker",ECL
"Ojer Taq, Deepest Foundation // Temple of Civilization",LCI
"Stalactite Dagger",ECL
"Maha, Its Feathers Night",BLB
"The Legend of Roku // Avatar Roku",TLA
"Overlord of the Balemurk",DSK
"Plains",ECL
"Curious Cadaver",MKM
"Pugnacious Hammerskull",LCI
"Starwinder",EOE
"Pearl Lake Warden // Nesting Instinct",YTDM
"Sothera, the Supervoid",EOE
"Acolyte of Aclazotz",LCI
"Chimil, the Inner Sun",PLCI
"Murky Sewer",DSK
"Intrepid Paleontologist",PLCI
"Thousand Moons Smithy // Barracks of the Thousand",LCI
"Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",PFIN
"Yuna, Hope of Spira",FIN
"Inspiring Vantage",POTJ
"Chimil, the Inner Sun",LCI
"War Effort",TDM
"Celestial Armor",FDN
"Sami, Wildcat Captain",PEOE
"Panicked Altisaur",LCI
"Saint Elenda",YOTJ
"Lightshell Duo",FDN
"Hivespine Wolverine",BLB
"Space-Time Anomaly",EOE
"Farsight Ritual",WOE
"Taii Wakeen, Perfect Shot",POTJ
"Restless Spire",PWOE
"Gravpack Monoist",EOE
"Kutzil's Flanker",PLCI
"Goliath Daydreamer",ECL
"Reclamation Sage",FDN
"Mardu Monument",TDM
"Reassembling Skeleton",FDN
"Treasure Dredger",OTJ
"Spectacular Pileup",DFT
"Champions of the Shoal",PECL
"Garland, Knight of Cornelia // Chaos, the Endless",FIN
"The Spot, Living Portal",OM1
"Beamsaw Prospector",EOE
"Restless Vents",PLCI
"Aetherjacket",DFT
"Ultimecia, Time Sorceress // Ultimecia, Omnipotent",FIN
"Airbender's Reversal",TLA
"Ghalta, Primal Hunger",FDN
"Intrepid Trufflesnout // Go Hog Wild",WOE
"Basri, Tomorrow's Champion",DFT
"Sizzling Changeling",ECL
"Mycoid Resurrection",YLCI
"Guildpact Greenwalker",YMKM
"Friendly Neighborhood",OM1
"Kitesail Larcenist",PLCI
"Messenger Hawk",TLA
"Dwarven Castle Guard",FIN
"Seize the Secrets",OTJ
"Rimefire Torque",ECL
"Besotted Knight // Betroth the Beast",WOE
"Miles Morales // Ultimate Spider-Man",SPM
"Kaya, Spirits' Justice",MKM
"Radiant Lotus",DFT
"The Dominion Bracelet",PEOE
"Detention Chariot",DFT
"Swamp",FDN
"Virtue of Strength // Garenbrig Growth",WOE
"Phyrexian Arena",FDN
"Queen's Bay Paladin",PLCI
"Nine-Lives Familiar",FDN
"Moldering Gym // Weight Room",DSK
"Call the Mountain Chocobo",FIN
"Clockwork Percussionist",DSK
"Purging Stormbrood // Absorb Essence",TDM
"Pond Prophet",BLB
"Temple of Enlightenment",FDN
"Salvation Engine",PDFT
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",FIN
"It Doesn't Add Up",MKM
"Molten Duplication",BIG
"Subterranean Schooner",PLCI
"Molecular Modifier",EOE
"Niko, Light of Hope",PDSK
"Cloud of Darkness",FIN
"Qarsi Revenant",TDM
"Norin, Swift Survivalist",DSK
"Resplendent Angel",LCI
"Storyteller Pixie",WOE
"Plumecreed Escort",BLB
"Impossible Inferno",DSK
"Connecting the Dots",MKM
"Bonebind Orator",BLB
"Aclazotz, Deepest Betrayal // Temple of the Dead",LCI
"Kambal, Profiteering Mayor",OTJ
"Zul Ashur, Lich Lord",FDN
"Lord Skitter, Sewer King",WOE
"Howlsquad Heavy",PDFT
"Swamp",MKM
"Jolene, Plundering Pugilist",OTJ
"Oltec Archaeologists",LCI
"Entity Tracker",DSK
"Clash of the Eikons",FIN
"Ran and Shaw",TLA
"Ketramose, the New Dawn",PDFT
"Tempest Hart // Scan the Clouds",WOE
"Horned Loch-Whale // Lagoon Breach",PWOE
"Dollmaker's Shop // Porcelain Gallery",DSK
"Salacinder and Soot, Rascals",YECL
"Exsanguinate",FDN
"March of the World Ooze",DFT
"Treacherous Greed",PMKM
"Horrid Vigor",DSK
"Inquisitive Glimmer",DSK
"Eddie Brock // Venom, Lethal Protector",OM1
"Thundering Falls",PMKM
"First-Time Flyer",TLA
"Plains",DFT
"Aurora Awakener",ECL
"Gravblade Heavy",EOE
"Charged Conjuration",YBLB
"Seized from Slumber",DSK
"Miles Morales // Ultimate Spider-Man",SPM
"Cryptcaller Chariot",PDFT
"Overlord of the Hauntwoods",DSK
"Dollmaker's Shop // Porcelain Gallery",PDSK
"Glarb, Calamity's Augur",PBLB
"Fanatical Strength",MKM
"Chart a Course",FDN
"Treacherous Greed",MKM
"Preponderant Pearl",YECL
"Salt Road Packbeast",TDM
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",LCI
"Anticausal Vestige",PEOE
"Arashin Sunshield",TDM
"Stingerback Terror",OTJ
"Harvester of Misery",BIG
"Cult Healer",DSK
"High Fae Trickster",PFDN
"Tannuk, Steadfast Second",EOE
"Silvergill Peddler",ECL
"Empyrean Eagle",FDN
"Clinquant Skymage",FDN
"Interdimensional Web Watch",PSPM
"Prompto Argentum",FIN
"Kellan's Lightblades",WOE
"Cancel",FDN
"Yarus, Roar of the Old Gods",PMKM
"Zoyowa Lava-Tongue",LCI
"Meathook Massacre II",DSK
"Mirror Room // Fractured Realm",DSK
"Kellan, Planar Trailblazer",FDN
"Winter, Cursed Rider",PDFT
"Twining Twins // Swift Spiral",PWOE
"The Swarmweaver",DSK
"Ray of Ruin",LCI
"Generous Plunderer",BIG
"Sharlayan, Nation of Scholars",FIN
"Forest",TLA
"Raise the Past",FDN
"Shardmage's Rescue",DSK
"Traveling Chocobo",FIN
"Step Between Worlds",OTJ
"Terra, Magical Adept // Esper Terra",FIN
"Threefold Thunderhulk",PLCI
"Guadosalam, Farplane Gateway",FIN
"Ethereal Armor",DSK
"Marketwatch Phantom",MKM
"Eclipsed Flamekin",ECL
"Aven Interrupter",POTJ
"Hit the Mother Lode",LCI
"Wilt-Leaf Liege",FDN
"Undercity Sewers",MKM
"Oasis of Renewal",YTDM
"Great Arashin City",TDM
"Brightfield Mustang",DFT
"Concealed Courtyard",OTJ
"Ambling Stormshell",PTDM
"Syr Ginger, the Meal Ender",PWOE
"Raise the Past",FDN
"Curious Cadaver",MKM
"Aven Interrupter",OTJ
"Formidable Speaker",ECL
"Enduring Curiosity",DSK
"Unholy Annex // Ritual Chamber",DSK
"Ghost Vacuum",DSK
"Charred Foyer // Warped Space",DSK
"Wingbright Thief",YDSK
"Greenbelt Guardian",DFT
"Authority of the Consuls",FDN
"Nebula Dragon",EOE
"Revival of the Ancestors",PTDM
"Daring Mechanic",DFT
"Calamity, Galloping Inferno",OTJ
"Stadium Headliner",PTDM
"Avatar Aang // Aang, Master of Elements",TLA
"Ashroot Animist",FDN
"Icecave Crasher",EOE
"Essence Channeler",PBLB
"Moonrise Cleric",BLB
"Boulderborn Dragon",TDM
"Hellspur Posse Boss",OTJ
"Hauntwoods Shrieker",PDSK
"Kellan, the Kid",OTJ
"Anthem of Champions",FDN
"Zimone, Paradox Sculptor",FDN
"Ultimecia, Time Sorceress // Ultimecia, Omnipotent",FIN
"Gurmag Nightwatch",TDM
"Warren Warleader",BLB
"Island",LCI
"J. Jonah Jameson",OM1
"Doctor Octopus, Master Planner",OM1
"Moment of Craving",FDN
"Agrus Kos, Spirit of Justice",PMKM
"Kindle the Inner Flame",ECL
"Lurking Spinecrawler",YMKM
"Slagstorm",FDN
"Plains",DFT
"Boneclub Berserker",ECL
"Mai, Scornful Striker",TLA
"Woodland Acolyte // Mend the Wilds",WOE
"Evendo, Waking Haven",EOE
"Glamermite",ECL
"Tragic Trajectory",EOE
"Hedge Shredder",PDSK
"Farsight Ritual",PWOE
"Shardmage's Rescue",DSK
